#{"t_start": 1599836039.7703722, "env_id": "cdtn-more-simplified-v2"}
r,l,t
4.365878,60,132498.88097
10.711344,60,132702.292699
8.812379,60,132838.426807
5.470528,60,133039.653036
7.361246,60,133330.968934
5.453678,60,133552.724975
6.810074,60,133665.748402
4.919606,60,133907.255099
5.763459,60,134125.20243
1.943841,60,134476.79353
7.533836,60,134690.568372
5.599975,60,134879.6678
5.970378,60,135076.99576
7.094484,60,135274.124013
3.199314,60,135483.135577
6.602625,60,135714.511623
4.137596,60,135921.713668
10.670165,60,136152.642284
11.558104,60,136366.212706
9.150424,60,136606.844049
7.213549,60,136840.615154
4.191467,60,137156.631053
9.982946,60,137391.109432
10.019356,60,137625.895679
9.532548,60,137847.118482
4.198994,60,138065.567425
3.004556,60,138387.665224
8.79772,60,138608.491781
9.142693,60,138823.416238
7.007382,60,139027.672307
5.418884,60,139191.01169
11.204066,60,139376.258271
10.68846,60,139476.57618
3.921961,60,139652.965153
9.315639,60,139863.219408
5.945858,60,140123.580134
9.991108,60,140322.533669
6.519823,60,140591.034283
6.329086,60,140801.229331
4.596883,60,141131.286305
4.033808,60,141487.904497
3.784382,60,141780.652243
7.556716,60,142007.770098
6.918346,60,142302.306273
4.013297,60,142513.358679
1.188451,60,142830.724244
2.964129,60,143049.970613
13.022392,60,143274.801837
2.454492,60,143563.804201
4.746912,60,143817.364264
2.947717,60,144083.253348
10.59536,60,144276.806027
11.021631,60,144480.125816
2.214273,60,144644.517392
4.13112,60,144904.00256
9.649387,60,145114.766531
4.760947,60,145353.722908
9.345303,60,145625.766893
3.319406,60,145876.16129
3.277974,60,146063.573427
3.22778,60,146283.111071
4.446603,60,146531.137224
9.991538,60,146748.471157
8.552585,60,146847.066333
7.312296,60,146959.48616
9.566292,60,147179.890483
9.748804,60,147387.394036
5.639011,60,147600.997746
4.356691,60,147834.21681
5.179321,60,148005.573085
8.376102,60,148208.292476
9.122677,60,148398.83626
8.490915,60,148621.154417
9.807086,60,148837.741074
4.600418,60,149081.018576
4.964762,60,149205.788377
11.608812,60,149412.99385
3.789088,60,149644.279296
4.684431,60,149892.122026
4.298891,60,150038.114226
7.639709,60,150136.631559
3.687633,60,150406.909521
4.262015,60,150587.331733
6.328238,60,150801.589672
4.492481,60,150996.660661
4.215394,60,151145.405191
11.506332,60,151351.034487
7.350576,60,151536.256248
11.440226,60,151721.607405
5.301253,60,151911.359134
10.436175,60,152053.63319
4.280368,60,152206.831932
12.989127,60,152395.513413
3.161926,60,152659.835088
8.85711,60,152853.162134
4.728988,60,153049.673082
8.239766,60,153187.634216
7.991006,60,153286.031122
4.780357,60,153440.325533
8.904778,60,153603.333918
6.027237,60,153770.786293
12.792964,60,153955.589397
12.334811,60,154147.686819
10.058137,60,154344.156903
4.429102,60,154599.112138
3.296005,60,154787.877276
10.892743,60,154972.987009
3.446171,60,155240.449109
4.393923,60,155404.286448
4.96057,60,155596.232822
5.440415,60,155790.172512
4.133185,60,155970.87439
5.940507,60,156134.370611
10.247757,60,156372.768559
11.704025,60,156578.996533
10.062675,60,156772.446905
10.690847,60,156967.887526
4.904665,60,157161.830433
4.967126,60,157411.04075
7.970935,60,157606.950458
3.255836,60,157830.148614
8.430077,60,157962.751096
6.477802,60,158136.939121
7.382791,60,158374.723727
6.266112,60,158572.708148
5.151675,60,158747.914282
3.973902,60,158966.076006
5.687441,60,159178.447366
10.350081,60,159349.083389
4.639402,60,159539.631835
7.517755,60,159668.347897
5.690278,60,159851.029352
9.607209,60,160046.641744
4.478058,60,160253.11689
11.732223,60,160433.54222
5.300931,60,160637.649832
4.691744,60,160864.959657
3.861144,60,161054.215124
14.043548,60,161237.993878
5.36497,60,161489.215844
5.064821,60,161654.274172
11.173655,60,161858.904239
8.823762,60,162039.859222
5.709519,60,162230.208605
5.987142,60,162394.455966
4.10435,60,162572.419985
6.264654,60,162767.986966
4.02372,60,163020.101236
5.240727,60,163195.594988
5.340668,60,163340.371278
5.481708,60,163499.170754
10.134905,60,163704.462807
10.546084,60,163895.829478
6.213203,60,164077.032173
9.109582,60,164239.595665
10.709392,60,164432.914658
8.434049,60,164616.072202
10.389321,60,164741.362933
10.546814,60,164956.993651
6.084779,60,165145.416102
6.869751,60,165315.985448
4.156679,60,165561.763799
8.675574,60,165759.692459
3.630905,60,165953.374576
6.896567,60,166151.698556
10.65973,60,166351.83185
10.642365,60,166560.197397
7.372739,60,166727.379037
4.795447,60,166862.993501
9.65098,60,167136.382401
4.906095,60,167346.429641
13.531662,60,167526.386421
6.217363,60,167676.832505
5.103259,60,167827.06444
13.325002,60,168007.969052
13.405423,60,168183.552158
5.1754,60,168327.526771
12.240223,60,168530.058281
5.110297,60,168706.210278
4.882854,60,168918.297771
3.554967,60,169114.006792
4.312971,60,169301.682172
9.258864,60,169529.937795
4.829458,60,169753.341075
7.072219,60,169951.116292
10.439965,60,170173.575062
11.929503,60,170326.283882
7.968843,60,170528.524307
9.955047,60,170725.917235
10.234524,60,170944.619303
4.197906,60,171190.555863
4.653659,60,171381.371835
5.040641,60,171554.023133
4.255874,60,171739.317654
3.710091,60,171974.556022
5.084936,60,172189.346484
3.858564,60,172449.119386
4.119689,60,172646.702348
10.529635,60,172886.812894
3.872919,60,173050.987131
7.500027,60,173148.990672
11.893955,60,173357.247466
4.151309,60,173525.736489
5.599527,60,173733.050772
6.024199,60,173917.096509
11.964883,60,174088.842397
10.382131,60,174281.277987
10.74061,60,174485.734506
9.157413,60,174717.767598
7.831131,60,174917.379205
5.856753,60,175060.153931
10.599172,60,175260.375892
4.672869,60,175459.374623
4.184892,60,175713.883656
5.5579,60,175907.632866
6.558008,60,176034.228135
4.35812,60,176212.152655
11.349282,60,176402.761223
6.798317,60,176596.657172
5.05605,60,176846.664241
13.857849,60,177040.281262
12.706757,60,177239.819282
6.239127,60,177411.240445
5.207504,60,177628.968203
4.213366,60,177772.569939
13.7981,60,177950.456494
5.043991,60,178122.05415
9.528204,60,178342.938535
6.385208,60,178523.777656
4.947676,60,178771.866654
4.681597,60,179015.614489
3.514951,60,179226.008302
11.475699,60,179433.749454
10.122159,60,179634.945644
11.114769,60,179845.322763
7.569842,60,179943.940353
5.613862,60,180148.572935
5.671987,60,180307.652509
10.38325,60,180495.200306
5.94491,60,180713.65152
3.986587,60,180890.17389
11.599839,60,181103.091817
13.844136,60,181292.809783
10.481172,60,181485.175303
13.842954,60,181666.966698
3.786228,60,181835.97894
9.830234,60,182032.753904
5.070454,60,182205.223082
11.599376,60,182409.028821
8.735983,60,182585.940286
4.777334,60,182792.466356
10.486736,60,182997.502558
11.414404,60,183197.134527
12.30045,60,183413.558984
11.154573,60,183589.849367
9.796778,60,183811.728567
10.96855,60,183985.525706
10.027292,60,184083.191502
12.355854,60,184243.194677
11.879907,60,184450.757096
4.079486,60,184638.180164
6.486102,60,184832.864464
13.582993,60,185021.4124
4.852321,60,185238.488361
5.828485,60,185424.740424
11.247271,60,185611.43124
11.080751,60,185804.859923
8.947787,60,185995.106643
6.074795,60,186171.158916
12.518478,60,186336.872991
12.069731,60,186541.317488
4.269074,60,186714.971383
11.157967,60,186886.077129
5.196188,60,187031.421427
5.827018,60,187203.621108
5.938226,60,187372.579663
6.61931,60,187567.510961
10.845617,60,187760.218883
11.439504,60,187885.640158
7.098345,60,188026.769019
11.776654,60,188224.669394
9.845387,60,188421.949062
6.325338,60,188613.932538
5.470119,60,188864.971949
6.475854,60,189047.749493
10.160462,60,189247.41789
5.7811,60,189396.772791
4.456823,60,189577.177933
6.043487,60,189758.011207
6.015319,60,189934.802976
11.337643,60,190131.321579
6.967038,60,190333.341997
12.413496,60,190531.281683
5.652336,60,190723.891011
4.987226,60,190894.578529
6.905391,60,191065.405272
10.073013,60,191263.610224
9.9687,60,191460.89219
6.797216,60,191634.360275
5.361202,60,191804.329613
